Code
F02D  41/0285
F02D  41/029
F02D  41/0295
F02D  41/04
F02D  41/042
F02D  41/045
F02D  41/047
F02D  41/06
F02D  41/061
F02D  41/062
F02D  41/064
F02D  41/065
F02D  41/067
F02D  41/068
F02D  41/08
F02D  41/083
F02D  41/086
F02D  41/10
F02D  41/102
F02D  41/105
F02D  41/107
F02D  41/12
F02D  41/123
F02D  41/126
F02D  41/14
F02D  41/1401
F02D  41/1402
F02D  41/1403
F02D  41/1404
F02D  41/1405
F02D  41/1406
F02D  41/1408
F02D  41/1438
F02D  41/1439
F02D  41/144
F02D  41/1441
F02D  41/1443
F02D  41/1444
F02D  41/1445
F02D  41/1446
F02D  41/1447
F02D  41/1448
F02D  41/145
F02D  41/1451
F02D  41/1452
F02D  41/1453
F02D  41/1454
F02D  41/1455
F02D  41/1456
F02D  41/1458
F02D  41/1459
F02D  41/146
F02D  41/1461
F02D  41/1462
F02D  41/1463
F02D  41/1465
F02D  41/1466
F02D  41/1467
F02D  41/1473
F02D  41/1474
F02D  41/1475
F02D  41/1476
F02D  41/1477
F02D  41/1479
F02D  41/148
F02D  41/1481
F02D  41/1482
F02D  41/1483
F02D  41/1484
F02D  41/1486
F02D  41/1487
F02D  41/1488
F02D  41/1489
F02D  41/149
F02D  41/1491
F02D  41/1493
F02D  41/1494
F02D  41/1495
F02D  41/1496
F02D  41/1497
F02D  41/1498
F02D  41/16
F02D  41/18
F02D  41/182
F02D  41/185
F02D  41/187
F02D  41/20
F02D  41/2096
F02D  41/22
F02D  41/221
F02D  41/222
F02D  41/24
F02D  41/2403
F02D  41/2406
F02D  41/2409
F02D  41/2412
F02D  41/2416
F02D  41/2419
F02D  41/2422
F02D  41/2425
F02D  41/2429
F02D  41/2432
F02D  41/2435
F02D  41/2438
F02D  41/2441
F02D  41/2445
F02D  41/2448
F02D  41/2451
F02D  41/2454
F02D  41/2458
F02D  41/2461
F02D  41/2464
F02D  41/2467
F02D  41/247
F02D  41/2474
F02D  41/2477
F02D  41/248
F02D  41/2483
F02D  41/2487
F02D  41/249
F02D  41/2493
F02D  41/2496
F02D  41/26
F02D  41/263
F02D  41/266
F02D  41/28
F02D  41/30
F02D  41/3005
F02D  41/3011
F02D  41/3017
F02D  41/3023
F02D  41/3029
F02D  41/3035
F02D  41/3041
F02D  41/3047
F02D  41/3058
F02D  41/3064
F02D  41/307
F02D  41/3076
F02D  41/3082
F02D  41/3094
F02D  41/32
F02D  41/34
F02D  41/345
F02D  41/36
F02D  41/365
F02D  41/38
F02D  41/3809
F02D  41/3818
F02D  41/3827
F02D  41/3836
F02D  41/3845
F02D  41/3854
F02D  41/3863
F02D  41/3872
F02D  41/40
F02D  41/401
F02D  41/402
F02D  41/403
F02D  41/405
F02D  41/406
F02D  41/407
F02D  41/408
F02D  43/00
F02D  43/02
F02D  43/04
F02D  45/00
F02M   3/02
F02M   3/04
F02M   3/041
F02M   3/042
F02M   3/043
F02M   3/045
F02M   3/05
F02M   3/055
F02M  23/00
F02M  23/001
F02M  23/003
F02M  23/005
F02M  23/006
F02M  23/02
F02M  23/025
F02M  23/03
F02M  23/04
F02M  23/06
F02M  23/062
F02M  23/065
F02M  23/067
F02M  23/08
F02M  23/085
F02M  23/09
F02M  23/095
F02M  23/10
F02M  23/12
F02M  23/14
F02M  25/00
F02M  25/022
F02M  25/0221
F02M  25/0222
F02M  25/0224
F02M  25/0225
F02M  25/0227
F02M  25/0228
F02M  25/025
F02M  25/028
F02M  25/03
F02M  25/032
F02M  25/035
F02M  25/038
F02M  25/06
F02M  25/0702
F02M  25/0703
F02M  25/0706
F02M  25/0709
F02M  25/0711
F02M  25/0713
F02M  25/0717
F02M  25/072
F02M  25/0723
F02M  25/0726
F02M  25/0734
F02M  25/0735
F02M  25/0737
F02M  25/0738
F02M  25/0742
F02M  25/0749
F02M  25/0752
F02M  25/0753
F02M  25/0754
F02M  25/0755
F02M  25/0771
F02M  25/08
F02M  25/0809
F02M  25/0818
F02M  25/0827
F02M  25/0836
F02M  25/0854
F02M  25/0872
F02M  25/089
F02M  25/10
F02M  25/12
F02M  25/14
F02M  26/00
F02M  26/01
F02M  26/02
F02M  26/03
F02M  26/04
F02M  26/05
F02M  26/06
F02M  26/07
F02M  26/08
F02M  26/09
F02M  26/10
F02M  26/11
F02M  26/12
F02M  26/13
F02M  26/14
F02M  26/15
F02M  26/16
F02M  26/17
F02M  26/18
F02M  26/19
F02M  26/20
F02M  26/21
F02M  26/22
F02M  26/23
F02M  26/24
F02M  26/25
F02M  26/26
F02M  26/27
F02M  26/28
F02M  26/29
F02M  26/30
F02M  26/31
F02M  26/32
F02M  26/33
F02M  26/34
F02M  26/35
F02M  26/36
F02M  26/37
F02M  26/38
F02M  26/39
F02M  26/40
F02M  26/41
F02M  26/42
F02M  26/43
F02M  26/44
F02M  26/45
F02M  26/46
F02M  26/47
F02M  26/48
F02M  26/49
F02M  26/50
F02M  26/51
F02M  26/52
F02M  26/53
F02M  26/54
F02M  26/55
F02M  26/56
F02M  26/57
F02M  26/58
F02M  26/59
F02M  26/60
F02M  26/61
F02M  26/615
F02M  26/62
F02M  26/63
F02M  26/64
F02M  26/65
F02M  26/66
F02M  26/67
F02M  26/68
F02M  26/69
F02M  26/70
F02M  26/71
F02M  26/72
F02M  26/73
F02M  26/74
F02M  27/00
F02M  27/02
F02M  27/04
F02M  27/042
F02M  27/045
F02M  27/06
F02M  27/065
F02M  27/08
F02M  31/02
F02M  31/04
F02M  31/042
F02M  31/045
F02M  31/047
F02M  31/06
F02M  31/062
F02M  31/064
F02M  31/066
F02M  31/068
F02M  31/07
F02M  31/08
F02M  31/0805
F02M  31/081
F02M  31/0815
F02M  31/082
F02M  31/0825
F02M  31/083
F02M  31/087
F02M  31/093
F02M  31/10
F02M  31/102
F02M  31/105
F02M  31/107
F02M  31/12
F02M  31/125
F02M  31/13
F02M  31/135
F02M  31/14
F02M  31/145
F02M  31/16
F02M  31/163
F02M  31/166
F02M  31/18
F02M  31/183
F02M  31/186
F02M  39/00
F02M  39/005
F02M  39/02
F02M  41/00
F02M  41/02
F02M  41/04
F02M  41/042
F02M  41/045
F02M  41/047
F02M  41/06
F02M  41/063
F02M  41/066
F02M  41/08
F02M  41/10
F02M  41/12
F02M  41/121
F02M  41/122
F02M  41/123
F02M  41/124
F02M  41/125
F02M  41/126
F02M  41/127
F02M  41/128
F02M  41/14
F02M  41/1405
F02M  41/1411
F02M  41/1416
F02M  41/1422
F02M  41/1427
F02M  41/1433
F02M  41/16
F02M  43/00
F02M  43/02
F02M  43/04
F02M  45/00
F02M  45/02
F02M  45/04
F02M  45/06
F02M  45/063
F02M  45/066
F02M  45/08
F02M  45/083
F02M  45/086
F02M  45/10
F02M  45/12
F02M  47/00
F02M  47/02
F02M  47/022
F02M  47/025
F02M  47/027
F02M  47/04
F02M  47/043
F02M  47/046
F02M  47/06
F02M  49/00
F02M  49/02
F02M  49/04
F02M  51/00
F02M  51/005
F02M  51/02
F02M  51/04
F02M  51/06
F02M  51/0603
F02M  51/0607
F02M  51/061
F02M  51/0614
F02M  51/0617
F02M  51/0621
F02M  51/0625
F02M  51/0628
F02M  51/0632
F02M  51/0635
F02M  51/0639
F02M  51/0642
F02M  51/0646
F02M  51/065
F02M  51/0653
F02M  51/0657
F02M  51/066
F02M  51/0664
F02M  51/0667
F02M  51/0671
F02M  51/0675
F02M  51/0678
F02M  51/0682
F02M  51/0685
F02M  51/0689
F02M  51/0692
F02M  51/0696
F02M  51/08
F02M  53/00
F02M  53/02
F02M  53/04
F02M  53/043
F02M  53/046
F02M  53/06
F02M  53/08
F02M  55/00
F02M  55/001
F02M  55/002
F02M  55/004
F02M  55/005
F02M  55/007
F02M  55/008
F02M  55/02
F02M  55/025
F02M  55/04
F02M  57/00
F02M  57/005
F02M  57/02
F02M  57/021
F02M  57/022
F02M  57/023
F02M  57/024
F02M  57/025
F02M  57/026
F02M  57/027
F02M  57/028
F02M  57/04
F02M  57/06
F02M  59/00
F02M  59/02
F02M  59/022
F02M  59/025
F02M  59/027
F02M  59/04
F02M  59/06
F02M  59/08
F02M  59/10
F02M  59/102
F02M  59/105
F02M  59/107
F02M  59/12
F02M  59/14
F02M  59/16
F02M  59/18
F02M  59/20
F02M  59/205
F02M  59/22
F02M  59/24
F02M  59/243
F02M  59/246
F02M  59/26
F02M  59/265
F02M  59/28
F02M  59/30
F02M  59/32
F02M  59/34
F02M  59/36
F02M  59/361
F02M  59/362
F02M  59/363
F02M  59/365
F02M  59/366
F02M  59/367
F02M  59/368
F02M  59/38
F02M  59/40
F02M  59/42
F02M  59/44
F02M  59/442
F02M  59/445
F02M  59/447
F02M  59/46
F02M  59/462
F02M  59/464
F02M  59/466
F02M  59/468
F02M  59/48
F02M  59/485
F02M  61/00
F02M  61/02
F02M  61/04
F02M  61/042
F02M  61/045
F02M  61/047
F02M  61/06
F02M  61/08
F02M  61/10
F02M  61/12
F02M  61/14
F02M  61/145
F02M  61/16
F02M  61/161
F02M  61/162
F02M  61/163
F02M  61/165
F02M  61/166
F02M  61/167
F02M  61/168
F02M  61/18
F02M  61/1806
F02M  61/1813
F02M  61/182
F02M  61/1826
F02M  61/1833
F02M  61/184
F02M  61/1846
F02M  61/1853
F02M  61/186
F02M  61/1866
F02M  61/1873
F02M  61/188
F02M  61/1886
F02M  61/1893
F02M  61/20
F02M  61/205
F02M  63/00
F02M  63/0001
F02M  63/0003
F02M  63/0005
F02M  63/0007
F02M  63/0008
F02M  63/001
F02M  63/0012
F02M  63/0014
F02M  63/0015
F02M  63/0017
F02M  63/0019
F02M  63/0021
F02M  63/0022
F02M  63/0024
F02M  63/0026
F02M  63/0028
F02M  63/0029
F02M  63/0031
F02M  63/0033
F02M  63/0035
F02M  63/0036
F02M  63/0038
F02M  63/004
F02M  63/0042
F02M  63/0043
F02M  63/0045
F02M  63/0047
F02M  63/0049
F02M  63/005
F02M  63/0052
F02M  63/0054
F02M  63/0056
F02M  63/0057
F02M  63/0059
F02M  63/0061
F02M  63/0063
F02M  63/0064
F02M  63/0066
F02M  63/0068
F02M  63/007
F02M  63/0071
F02M  63/0073
F02M  63/0075
F02M  63/0077
F02M  63/0078
F02M  63/008
F02M  63/02
F02M  63/0205
F02M  63/021
F02M  63/0215
F02M  63/022
F02M  63/0225
F02M  63/023
F02M  63/0235
F02M  63/024
F02M  63/0245
F02M  63/025
F02M  63/026
F02M  63/0265
F02M  63/027
F02M  63/0275
F02M  63/028
F02M  63/0285
F02M  63/029
F02M  63/0295
F02M  63/04
F02M  63/06
F02M  65/00
F02M  65/001
F02M  65/002
F02M  65/003
F02M  65/005
F02M  65/006
F02M  65/007
F02M  65/008
F02M  67/00
F02M  67/005
F02M  67/02
F02M  67/04
F02M  67/06
F02M  67/08
F02M  67/10
F02M  67/12
F02M  67/14
F02M  69/00
F02M  69/002
F02M  69/005
F02M  69/007
F02M  69/02
F02M  69/04
F02M  69/041
F02M  69/042
F02M  69/043
F02M  69/044
F02M  69/045
F02M  69/046
F02M  69/047
F02M  69/048
F02M  69/06
F02M  69/08
F02M  69/10
F02M  69/12
F02M  69/125
F02M  69/14
F02M  69/142
F02M  69/145
F02M  69/147
F02M  69/16
F02M  69/18
F02M  69/20
F02M  69/22
F02M  69/24
F02M  69/26
F02M  69/28
F02M  69/30
F02M  69/32
F02M  69/325
F02M  69/34
F02M  69/36
F02M  69/38
F02M  69/383
F02M  69/386
F02M  69/40
F02M  69/42
F02M  69/44
F02M  69/46
F02M  69/462
F02M  69/465
F02M  69/467
F02M  69/48
F02M  69/50
F02M  69/52
F02M  69/54
F02M  71/00
F02M  71/02
F02M  71/04
F02M2026/001
F02M2026/002
F02M2026/0025
F02M2026/003
F02M2026/004
F02M2026/005
F02M2026/0055
F02M2026/006
F02M2026/007
F02M2026/008
F02M2026/009
F02P   5/00
F02P   5/005
F02P   5/02
F02P   5/04
F02P   5/045
F02P   5/05
F02P   5/06
F02P   5/07
F02P   5/075
F02P   5/10
F02P   5/103
F02P   5/106
F02P   5/12
F02P   5/14
F02P   5/142
F02P   5/145
F02P   5/1455
F02P   5/15
F02P   5/1502
F02P   5/1504
F02P   5/1506
F02P   5/1508
F02P   5/151
F02P   5/1512
F02P   5/1514
F02P   5/1516
F02P   5/1518
F02P   5/152
F02P   5/1521
F02P   5/1522
F02P   5/1523
F02P   5/1525
F02P   5/1526
F02P   5/1527
F02P   5/1528
F02P   5/153
F02P   5/155
F02P   5/1551
F02P   5/1553
F02P   5/1555
F02P   5/1556
F02P   5/1558
F02P   5/16
G01M  15/10
G01M  15/102
G01M  15/104
G01M  15/106
G01M  15/108
